measure,MSM+MSMW,MSMW+MSW,p_msmw_w,replicate
triplet_proportion,0.0030778829156701,0.0128314443173546,0.05,32
triplet_proportion_group1_to_group2,0.0017677030258916,0.0120619735884371,0.05,32
triplet_proportion_group2_to_group1,0.0013101798897785,0.0007694707289175,0.05,32
between_network_proportion,0.0051461780755068,0.0485116010824719,0.05,34
between_network_proportion_group1_to_group2,0.0031719976930925,0.0212723481655649,0.05,34
between_network_proportion_group2_to_group1,0.0019741803824142,0.0272392529169069,0.05,34
median_segment_length_MSMW_MSM_to_MSMW_MSM,14.0,,0.05,34
median_segment_length_MSMW_MSM_to_WSM_MSW,43.0,,0.05,34
median_segment_length_MSMW_MSW_WSM_to_MSM,,12.0,0.05,34
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,22.0,0.05,34
median_segment_length_MSM_to_MSM,,16.0,0.05,34
median_segment_length_MSM_to_MSMW_MSW_WSM,,9.5,0.05,34
median_segment_length_WSM_MSW_to_MSMW_MSM,23.0,,0.05,34
median_segment_length_WSM_MSW_to_WSM_MSW,22.0,,0.05,34
normalized_MSMW_MSM_to_WSM_MSW_rate,3.071428571428572,,0.05,34
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.5454545454545454,0.05,34
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.59375,0.05,34
normalized_WSM_MSW_to_MSMW_MSM_rate,1.0454545454545454,,0.05,34
triplet_proportion,0.0031941794951421,0.0204294396876802,0.05,34
triplet_proportion_group1_to_group2,0.001597089747571,0.0149283527793797,0.05,34
triplet_proportion_group2_to_group1,0.001597089747571,0.0055010869083004,0.05,34
between_network_proportion,0.0072376357056694,0.0406241487995641,0.05,48
between_network_proportion_group1_to_group2,0.0042997782014864,0.0200007782403984,0.05,48
between_network_proportion_group2_to_group1,0.002937857504183,0.0206233705591657,0.05,48
median_segment_length_MSMW_MSM_to_MSMW_MSM,11.0,,0.05,48
median_segment_length_MSMW_MSM_to_WSM_MSW,19.5,,0.05,48
median_segment_length_MSMW_MSW_WSM_to_MSM,,13.0,0.05,48
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,22.0,0.05,48
median_segment_length_MSM_to_MSM,,11.5,0.05,48
median_segment_length_MSM_to_MSMW_MSW_WSM,,7.0,0.05,48
median_segment_length_WSM_MSW_to_MSMW_MSM,42.0,,0.05,48
median_segment_length_WSM_MSW_to_WSM_MSW,21.0,,0.05,48
normalized_MSMW_MSM_to_WSM_MSW_rate,1.7727272727272727,,0.05,48
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.5909090909090909,0.05,48
normalized_MSM_to_MSMW_MSW_WSM_rate,,0.6086956521739131,0.05,48
normalized_WSM_MSW_to_MSMW_MSM_rate,2.0,,0.05,48
triplet_proportion,0.0047472664306004,0.0203315304097435,0.05,48
triplet_proportion_group1_to_group2,0.0036188178528347,0.016965640686408,0.05,48
triplet_proportion_group2_to_group1,0.0011284485777656,0.0033658897233355,0.05,48
between_network_proportion,0.0067894827884449,0.067008303061754,0.05,50
between_network_proportion_group1_to_group2,0.004627227123335,0.0324338349766476,0.05,50
between_network_proportion_group2_to_group1,0.0021622556651098,0.0345744680851063,0.05,50
median_segment_length_MSMW_MSM_to_MSMW_MSM,14.0,,0.05,50
median_segment_length_MSMW_MSM_to_WSM_MSW,55.0,,0.05,50
median_segment_length_MSMW_MSW_WSM_to_MSM,,9.0,0.05,50
median_segment_length_MSMW_MSW_WSM_to_MSMW_MSW_WSM,,21.0,0.05,50
median_segment_length_MSM_to_MSM,,16.0,0.05,50
median_segment_length_MSM_to_MSMW_MSW_WSM,,8.5,0.05,50
median_segment_length_WSM_MSW_to_MSMW_MSM,8.0,,0.05,50
median_segment_length_WSM_MSW_to_WSM_MSW,21.0,,0.05,50
normalized_MSMW_MSM_to_WSM_MSW_rate,3.928571428571429,,0.05,50
normalized_MSMW_MSW_WSM_to_MSM_rate,,0.4285714285714285,0.05,50
