p_msmw_w,replicate,batch,measure,value
0.05,2,4,product,2.658944991118089e-4
0.05,3,2,product,1.0679053050866105e-4
0.05,4,4,product,1.0769497700510462e-4
0.05,5,4,product,2.1904019071745804e-4
0.05,6,3,product,1.541617996598872e-4
0.05,6,4,product,2.4368230148712718e-4
0.05,8,2,product,3.7312778477928844e-4
0.05,10,2,product,1.5249706707848025e-4
0.05,12,4,product,0.00030596344341083683
0.05,13,1,product,0.00012519448745116133
0.05,13,4,product,2.7236146106505527e-4
0.05,14,3,product,4.243664565785588e-4
0.05,15,1,product,2.8000487016297855e-4
0.05,16,3,product,2.3305555279881467e-4
0.05,17,1,product,3.6359291183072473e-4
0.05,17,2,product,2.757574138164987e-4
0.05,17,4,product,7.170519001795392e-4
0.05,18,2,product,8.717980771360608e-5
0.05,18,3,product,3.391646398448539e-4
0.05,19,2,product,3.626919913898487e-4
0.05,19,4,product,1.637120491303228e-4
0.05,20,3,product,3.9616854808253505e-4
0.05,20,4,product,2.208537404973936e-4
0.05,21,1,product,2.4328117922736307e-4
0.05,21,2,product,2.5258948790841566e-4
0.05,22,2,product,3.569497241869968e-4
0.05,24,1,product,2.3083535856981754e-4
0.05,24,2,product,1.2543628882793795e-4
0.05,24,3,product,2.2696165478524363e-4
0.05,26,1,product,2.1654777462492612e-4
0.05,26,3,product,2.770105000135575e-4
0.05,28,4,product,5.422970579412385e-4
0.05,29,1,product,2.411248235131341e-4
0.05,31,1,product,2.0965395355433013e-4
0.05,31,4,product,2.0466139666279153e-4
0.05,32,2,product,2.314558062739765e-4
0.05,32,3,product,1.539458230141519e-4
0.05,32,4,product,9.85604590590349e-5
0.05,33,1,product,2.4964933789834885e-4
0.05,34,3,product,1.0245231549602672e-4
0.05,35,2,product,3.218957378704145e-4
0.05,36,4,product,2.3216016225729088e-4
0.05,38,2,product,3.3051179560258454e-4
0.05,39,3,product,5.079114027092632e-4
0.05,42,3,product,8.474978307289258e-5
0.05,43,2,product,2.08601872453152e-4
0.05,44,3,product,1.0027204029195465e-4
0.05,45,3,product,2.2987199553970832e-4
0.05,46,3,product,5.452113752599597e-4
0.05,46,4,product,2.9824959108154834e-4
0.05,47,1,product,2.940227898641518e-4
0.05,49,1,product,4.5495172032067847e-4
0.05,50,3,product,7.33904459560032e-4
0.05,51,1,product,1.8350662581006845e-4
0.05,51,2,product,3.6454630623906247e-4
0.05,51,3,product,3.357474250536181e-4
0.05,52,1,product,2.2278479897592778e-4
0.05,52,2,product,2.7952426058750645e-4
0.05,52,4,product,8.088072422066237e-5
0.05,55,1,product,3.8588620029904e-4
0.05,55,2,product,3.9535959436544653e-4
0.05,56,4,product,2.858466051695182e-4
0.05,57,3,product,2.796881605241982e-4
0.05,58,4,product,3.289964702670296e-4
0.05,59,3,product,5.330228908019801e-4
0.05,59,4,product,1.690255246592229e-4
0.05,60,1,product,6.558355687018073e-4
0.05,60,4,product,4.646938692292439e-4
0.05,61,3,product,1.7595980678500257e-4
0.05,61,4,product,1.300864908570253e-4
0.05,64,2,product,2.5751437616844234e-4
0.05,66,1,product,5.311246416416902e-4
0.05,66,3,product,1.6299160200321897e-4
0.05,67,2,product,3.0729118355203176e-4
0.05,67,3,product,3.2898402030367985e-4
0.05,71,1,product,2.1339271449002963e-4
0.05,71,4,product,2.0054572087661822e-4
0.05,72,2,product,1.142625431648643e-4
0.05,73,1,product,3.7439922176561355e-4
0.05,73,2,product,2.2860786106140184e-4
0.05,75,2,product,4.755732138583623e-4
0.05,76,1,product,2.157475909573856e-4
0.05,76,3,product,3.1161036363635685e-4
0.05,77,2,product,1.2806456700937505e-4
0.05,79,1,product,3.8063116006972915e-4
0.05,80,3,product,4.149365461941293e-4
0.05,80,4,product,3.2440809257703413e-4
0.05,82,4,product,2.8972885087118466e-4
0.05,83,3,product,0.00030321938444443606
0.05,84,1,product,2.7803559072776357e-4
0.05,84,4,product,2.0107772786935203e-4
0.05,85,4,product,2.659326957361862e-4
0.05,86,2,product,1.9137577881251386e-4
0.05,86,3,product,2.8146660142553185e-4
0.05,86,4,product,3.734552441309594e-4
0.05,87,1,product,1.5379759444307837e-4
0.05,87,2,product,2.4010825097350755e-4
0.05,90,4,product,2.2294950736564527e-4
0.05,91,4,product,1.9683167340403318e-4
0.05,92,3,product,5.965900896493315e-4
0.05,92,4,product,3.898635265216981e-4
0.05,93,3,product,2.7655985806901244e-4
0.05,93,4,product,3.0224984373156333e-4
0.05,95,2,product,2.07772378753339e-4
0.05,95,4,product,2.5746924969797846e-4
0.05,97,3,product,2.498296812899803e-4
0.05,97,4,product,2.126476599288151e-4
0.05,98,1,product,7.540470885124207e-5
0.05,98,3,product,5.230720904893022e-4
0.05,99,1,product,4.783473976751703e-4
0.05,99,3,product,2.1392571691980955e-4
0.05,100,2,product,2.1337144640488388e-4
0.05,102,2,product,2.972278145480349e-4
0.05,103,3,product,3.5726482215669e-4
0.05,104,2,product,3.0008927933132133e-4
0.05,104,4,product,1.9000987715848548e-4
0.05,105,1,product,1.9641415863341292e-4
0.05,105,3,product,5.019403505186129e-4
0.05,107,4,product,8.551937867507386e-4
0.05,109,3,product,3.0901587079351254e-4
0.05,111,3,product,3.519913434961655e-4
0.05,113,1,product,2.234727551109895e-4
0.05,113,2,product,2.774428185195609e-4
0.05,113,4,product,2.268940773935383e-4
0.05,115,1,product,2.8106695097395015e-4
0.05,116,2,product,2.5197765039565846e-4
0.05,117,2,product,4.1552169930547916e-4
0.05,118,2,product,2.4221285125895222e-4
0.05,118,3,product,3.726665352211905e-4
0.05,120,1,product,2.341101033879078e-4
0.05,120,2,product,1.8804839076515159e-4
0.05,120,4,product,1.664204856015308e-4
0.05,121,2,product,8.281832889868274e-5
0.05,122,3,product,4.486471450191424e-4
0.05,122,4,product,2.2835572356723075e-4
0.05,123,4,product,3.6627358204995405e-4
0.05,124,1,product,2.9506655022503353e-4
0.05,124,2,product,1.9700298148381235e-4
0.05,126,2,product,6.952215267700178e-5
0.05,126,4,product,1.5609315310702464e-4
0.05,127,2,product,4.0486530141904014e-4
0.05,129,1,product,4.504176965052998e-4
0.05,130,2,product,1.873064986747228e-4
0.05,131,1,product,2.8451988744350774e-4
0.05,131,4,product,2.338442922844775e-4
0.05,132,3,product,2.339754778373468e-4
0.05,134,2,product,4.074834964342022e-4
0.05,135,3,product,3.311376778621617e-4
0.05,137,2,product,5.552048182275541e-4
0.05,139,1,product,5.192657514106365e-4
0.05,142,2,product,2.045249505169758e-4
0.05,143,4,product,2.0146274710244373e-4
0.05,144,1,product,2.794941151023404e-4
0.05,144,3,product,4.2689460654336884e-4
0.05,145,1,product,8.831553400749904e-5
0.05,145,3,product,2.8352234759993134e-4
0.05,145,4,product,5.049957792212733e-4
0.05,147,1,product,3.955896932976506e-4
0.05,147,4,product,3.837119088038933e-4
0.05,148,2,product,2.920516949175516e-4
0.05,148,4,product,3.0893154871231883e-4
0.05,149,1,product,4.8275799298860627e-4
0.05,149,3,product,7.13892033302645e-4
0.05,149,4,product,1.6022042026834715e-4
0.05,150,2,product,5.549592129513024e-4
0.05,151,2,product,3.3111524004583823e-4
0.05,151,4,product,2.647432614247779e-4
0.05,152,2,product,3.659232640564773e-4
0.05,152,4,product,2.699663439410279e-4
0.05,153,2,product,5.758346497475108e-4
0.05,153,4,product,3.0391453606769633e-4
0.05,154,1,product,4.4959079537714884e-4
0.05,154,4,product,1.9121563240198148e-4
0.05,156,4,product,5.53722265653318e-4
0.05,157,4,product,2.691433259193231e-4
0.05,160,2,product,2.6704616587565274e-4
0.05,161,1,product,2.6038476843751724e-4
0.05,161,4,product,4.6395992616559615e-4
0.05,162,3,product,3.1508230767338243e-4
0.05,162,4,product,2.0164241360313422e-4
0.05,163,4,product,1.9806203902553168e-4
0.05,164,3,product,3.051544292552513e-4
0.05,166,1,product,1.6594541040796415e-4
0.05,166,2,product,4.191289045792629e-4
0.05,166,4,product,2.560720645090885e-4
0.05,167,1,product,2.783417988799796e-4
0.05,171,2,product,2.4605568456922034e-4
0.05,172,1,product,6.2405684099846e-4
0.05,172,4,product,1.9443989705975162e-4
0.05,173,2,product,4.254628598245878e-4
0.05,173,3,product,5.245019914307584e-4
0.05,174,2,product,1.963731758514973e-4
0.05,174,3,product,2.8488976614214997e-4
0.05,174,4,product,3.475509387457321e-4
0.05,177,1,product,1.635868164493154e-4
0.05,178,1,product,2.7528985184805153e-4
0.05,179,1,product,1.3098566235164192e-4
0.05,180,1,product,4.7070965919389346e-4
0.05,181,3,product,9.378438942490505e-5
0.05,183,3,product,6.295333838624837e-4
0.05,184,1,product,1.8096018382152663e-4
0.05,185,3,product,1.4588854511110615e-4
0.05,185,4,product,1.4925974491521675e-4
0.05,187,3,product,1.3684500639194662e-4
0.05,187,4,product,1.4490630731459823e-4
0.05,188,3,product,1.7815336791242767e-4
0.05,190,1,product,1.485795743015376e-4
0.05,190,2,product,2.8272196725278264e-4
0.05,190,4,product,2.2433948288564198e-4
0.05,192,3,product,2.0446182992093131e-4
0.05,193,1,product,4.0092226198263926e-4
0.05,194,3,product,1.9143248297443592e-4
0.05,194,4,product,4.3616229892412685e-4
0.05,196,1,product,2.0597028205385576e-4
0.05,196,2,product,2.0961870244142036e-4
0.05,196,3,product,2.0292891733330034e-4
0.05,197,2,product,4.106106574555602e-4
0.05,197,3,product,3.3280581636140776e-4
0.05,199,2,product,2.7901089516479364e-4
0.05,200,1,product,2.2083239662164196e-4
0.05,200,4,product,3.809537223293169e-4
0.05,202,2,product,1.9590730818751706e-4
0.05,202,3,product,2.409872290566127e-4
0.05,205,2,product,2.0217808476498368e-4
0.05,205,3,product,3.2847768041068025e-4
0.05,206,2,product,2.8716861592840526e-4
0.05,208,1,product,2.1100199971933108e-4
0.05,208,2,product,1.8611240765395e-4
0.05,209,1,product,2.7191346663857374e-4
0.05,211,1,product,2.878660269141278e-4
0.05,211,4,product,5.169470908940514e-4
0.05,213,1,product,1.8733406473843834e-4
0.05,213,3,product,3.7549141336377847e-4
0.05,215,3,product,4.24454950564725e-4
0.05,216,2,product,4.4890297429934784e-4
0.05,218,1,product,3.1554039052704544e-4
0.05,220,2,product,4.969388751007739e-4
0.05,221,1,product,2.2011424039593437e-4
0.05,222,2,product,3.490445258425894e-4
0.05,222,3,product,2.013917636016581e-4
0.05,224,1,product,2.889336026867104e-4
0.05,225,3,product,4.739292241934436e-4
0.05,227,1,product,2.5980259599783215e-4
0.05,227,4,product,3.2539930560409133e-4
0.05,228,2,product,4.674157973550564e-4
0.05,228,3,product,4.117873723937727e-4
0.05,229,1,product,1.8970035647715365e-4
0.05,229,4,product,3.7479689183991533e-4
0.05,231,2,product,3.9732075228930474e-4
0.05,233,1,product,6.735403257789455e-4
0.05,234,1,product,2.092463288557416e-4
0.05,237,3,product,4.196882985998608e-4
0.05,238,1,product,2.2434056214831201e-4
0.05,241,3,product,7.780852608828552e-4
0.05,242,1,product,3.462222828551264e-4
0.05,242,2,product,3.422750987389838e-4
0.05,243,2,product,2.6536404326227395e-4
0.05,244,1,product,1.5041449738909966e-4
0.05,244,2,product,3.04192734762742e-4
0.05,244,3,product,3.9439176624015906e-4
0.05,246,1,product,1.701303989411483e-4
0.05,247,3,product,5.472892864396055e-4
0.05,248,1,product,3.5571778596892533e-4
0.05,249,2,product,1.1583521608325671e-4
0.25,1,3,MSM.MSMW,0.0269299398948159
0.25,1,4,MSM.MSMW,0.029718835282041
0.25,2,1,MSM.MSMW,0.0224787100678684
0.25,2,2,MSM.MSMW,0.0323741811433809
0.25,4,1,MSM.MSMW,0.0254960377779128
0.25,5,1,MSM.MSMW,0.0267963115128275
0.25,5,2,MSM.MSMW,0.0318274654736432
0.25,6,1,MSM.MSMW,0.0306758491887475
0.25,6,2,MSM.MSMW,0.0285682326621923
0.25,6,3,MSM.MSMW,0.0219524846975827
0.25,7,3,MSM.MSMW,0.0267831408110325
0.25,7,4,MSM.MSMW,0.0316274185078967
0.25,8,2,MSM.MSMW,0.0272548937768688
0.25,8,3,MSM.MSMW,0.0271388238383926
0.25,8,4,MSM.MSMW,0.0235567801969464
0.25,9,1,MSM.MSMW,0.0333471202564367
0.25,9,3,MSM.MSMW,0.022162055940086
0.25,11,2,MSM.MSMW,0.0315955415426972
0.25,11,4,MSM.MSMW,0.0287318919179502
0.25,12,4,MSM.MSMW,0.0253298987707881
0.25,13,1,MSM.MSMW,0.0226496775489255
0.25,13,3,MSM.MSMW,0.0221852006108565
0.25,14,1,MSM.MSMW,0.0278376357799375
0.25,14,3,MSM.MSMW,0.0257186081694402
0.25,15,1,MSM.MSMW,0.0243363917374024
0.25,15,2,MSM.MSMW,0.0354209554532142
0.25,17,1,MSM.MSMW,0.0316734731761648
0.25,17,2,MSM.MSMW,0.0278474773725244
0.25,17,4,MSM.MSMW,0.0348515666064858
0.25,18,1,MSM.MSMW,0.0219300866447565
0.25,18,3,MSM.MSMW,0.0327727564031734
0.25,18,4,MSM.MSMW,0.0416215151216628
0.25,19,2,MSM.MSMW,0.0345759296574464
0.25,19,4,MSM.MSMW,0.0193443626008989
0.25,20,2,MSM.MSMW,0.0343489477836293
0.25,21,1,MSM.MSMW,0.0314007284181513
0.25,21,2,MSM.MSMW,0.0375341663412729
0.25,21,4,MSM.MSMW,0.0241570449979425
0.25,22,4,MSM.MSMW,0.0317126171397528
0.25,23,2,MSM.MSMW,0.0324075964876455
0.25,23,4,MSM.MSMW,0.0194636076263941
0.25,24,1,MSM.MSMW,0.0330771371684257
0.25,24,2,MSM.MSMW,0.0203879771493167
0.25,25,2,MSM.MSMW,0.0379262027090144
0.25,26,4,MSM.MSMW,0.0228852983842729
0.25,27,4,MSM.MSMW,0.0264541292182465
0.25,28,2,MSM.MSMW,0.015753557254864
0.25,28,4,MSM.MSMW,0.0296086444204878
0.25,29,1,MSM.MSMW,0.0256330168249208
0.25,29,2,MSM.MSMW,0.0335009671179883
0.25,29,4,MSM.MSMW,0.0196748377628471
0.25,30,2,MSM.MSMW,0.0286188117702427
0.25,30,3,MSM.MSMW,0.0281669213788419
0.25,31,1,MSM.MSMW,0.0181763232881443
0.25,31,2,MSM.MSMW,0.0254400531384921
0.25,31,3,MSM.MSMW,0.0153343211270255
0.25,31,4,MSM.MSMW,0.0290347774153535
0.25,32,2,MSM.MSMW,0.033806283480527
0.25,32,3,MSM.MSMW,0.0250317744124426
0.25,32,4,MSM.MSMW,0.0199286658518943
0.25,33,2,MSM.MSMW,0.0316850929413194
0.25,35,1,MSM.MSMW,0.0345766283945467
0.25,35,2,MSM.MSMW,0.0230373518228584
0.25,35,3,MSM.MSMW,0.0351879627645644
0.25,36,4,MSM.MSMW,0.0263452914798206
0.25,37,1,MSM.MSMW,0.033766343671984
0.25,37,2,MSM.MSMW,0.0238010992380817
0.25,37,3,MSM.MSMW,0.0292461865495573
0.25,38,1,MSM.MSMW,0.0282520230132372
0.25,38,2,MSM.MSMW,0.0241802612953379
0.25,40,3,MSM.MSMW,0.0267868838143474
0.25,40,4,MSM.MSMW,0.0174410713477808
0.25,41,1,MSM.MSMW,0.0271862562119133
0.25,41,2,MSM.MSMW,0.0288981288981289
0.25,42,2,MSM.MSMW,0.0313187059720913
0.25,42,4,MSM.MSMW,0.0186646394211864
0.25,43,3,MSM.MSMW,0.0317860027557371
0.25,44,2,MSM.MSMW,0.0444448948157756
0.25,44,3,MSM.MSMW,0.022719022911195
0.25,45,3,MSM.MSMW,0.0231304347826086
0.25,45,4,MSM.MSMW,0.0251785756662474
0.25,46,1,MSM.MSMW,0.0378738470138824
0.25,46,4,MSM.MSMW,0.0234144584280793
0.25,47,3,MSM.MSMW,0.0209117252713982
0.25,47,4,MSM.MSMW,0.0331203159168595
0.25,48,2,MSM.MSMW,0.0252240367556748
0.25,48,3,MSM.MSMW,0.021993239115383
0.25,48,4,MSM.MSMW,0.0305285042127147
0.25,49,1,MSM.MSMW,0.0416832491988018
0.25,49,3,MSM.MSMW,0.0330547777388869
0.25,49,4,MSM.MSMW,0.0271539027982326
0.25,50,2,MSM.MSMW,0.0278416886543535
0.25,50,4,MSM.MSMW,0.0326746013923197
0.25,51,3,MSM.MSMW,0.0306989589972381
0.25,52,1,MSM.MSMW,0.0230422401518747
0.25,52,2,MSM.MSMW,0.0340061220585421
0.25,53,1,MSM.MSMW,0.0245063050202236
0.25,53,4,MSM.MSMW,0.0280129177472231
0.25,54,3,MSM.MSMW,0.0246799649795319
0.25,55,2,MSM.MSMW,0.0281844985258108
0.25,55,4,MSM.MSMW,0.0300130208333333
0.25,56,2,MSM.MSMW,0.0344644506001846
0.25,57,1,MSM.MSMW,0.0241755662480929
0.25,58,2,MSM.MSMW,0.0369917989879602
0.25,58,3,MSM.MSMW,0.0342680654966173
0.25,59,1,MSM.MSMW,0.0248515874732617
0.25,60,1,MSM.MSMW,0.0285481441236756
0.25,60,2,MSM.MSMW,0.0320873622937412
0.25,60,4,MSM.MSMW,0.0399360589558102
0.25,61,1,MSM.MSMW,0.0308392639610181
0.25,61,2,MSM.MSMW,0.0202091335894152
0.25,61,3,MSM.MSMW,0.0260173448965977
0.25,61,4,MSM.MSMW,0.0239653833351825
0.25,62,1,MSM.MSMW,0.0218556701030927
0.25,62,3,MSM.MSMW,0.0265498444086424
0.25,63,3,MSM.MSMW,0.0321108046155639
0.25,65,2,MSM.MSMW,0.0285060154426288
0.25,65,3,MSM.MSMW,0.0237160653425784
0.25,66,1,MSM.MSMW,0.0408559390238129
0.25,66,3,MSM.MSMW,0.0266307445210092
0.25,66,4,MSM.MSMW,0.0279390124264224
0.25,68,1,MSM.MSMW,0.0243873452021582
0.25,68,3,MSM.MSMW,0.0309855114043896
0.25,70,1,MSM.MSMW,0.0313569418743187
0.25,70,4,MSM.MSMW,0.0307466395572122
0.25,71,2,MSM.MSMW,0.0375407414355054
0.25,71,3,MSM.MSMW,0.0288366394948876
0.25,72,1,MSM.MSMW,0.0178210211182134
0.25,72,2,MSM.MSMW,0.0289744125084093
0.25,73,2,MSM.MSMW,0.024585861554935
0.25,73,4,MSM.MSMW,0.0254097482592394
0.25,74,2,MSM.MSMW,0.0319928431456079
0.25,74,4,MSM.MSMW,0.0374333886607844
0.25,75,2,MSM.MSMW,0.0293032394096223
0.25,75,4,MSM.MSMW,0.0382268848916004
0.25,76,2,MSM.MSMW,0.0228371714463541
0.25,77,3,MSM.MSMW,0.0272174797228593
0.25,78,1,MSM.MSMW,0.0337301587301587
0.25,79,4,MSM.MSMW,0.0303667936564188
0.25,80,2,MSM.MSMW,0.0460837231618088
0.25,81,2,MSM.MSMW,0.0270419935394554
0.25,81,3,MSM.MSMW,0.0238759488743268
0.25,81,4,MSM.MSMW,0.0235979160281949
0.25,82,3,MSM.MSMW,0.0271260086902545
0.25,84,1,MSM.MSMW,0.0256330932072303
0.25,84,2,MSM.MSMW,0.0241456166419019
0.25,85,1,MSM.MSMW,0.0308757924395398
0.25,85,2,MSM.MSMW,0.0232709559178161
0.25,85,4,MSM.MSMW,0.0253024056539663
0.25,86,1,MSM.MSMW,0.0259012648953821
0.25,86,3,MSM.MSMW,0.0273328499549579
0.25,87,2,MSM.MSMW,0.0274864801316717
0.25,88,1,MSM.MSMW,0.020060004817905
0.25,88,3,MSM.MSMW,0.0266341062625524
0.25,89,1,MSM.MSMW,0.0217629595798127
0.25,89,2,MSM.MSMW,0.0309669816467712
0.25,89,3,MSM.MSMW,0.024496832651752
0.25,90,1,MSM.MSMW,0.0182681176198194
0.25,90,2,MSM.MSMW,0.024570438465611
0.25,90,4,MSM.MSMW,0.0306585500830105
0.25,91,3,MSM.MSMW,0.0346512831324146
0.25,92,3,MSM.MSMW,0.0316051757300227
0.25,92,4,MSM.MSMW,0.0392662957242896
0.25,93,1,MSM.MSMW,0.0323788038044453
0.25,93,2,MSM.MSMW,0.0184128306602791
0.25,93,3,MSM.MSMW,0.0321662275856208
0.25,93,4,MSM.MSMW,0.0202606845185316
0.25,94,1,MSM.MSMW,0.0254657803576444
0.25,94,3,MSM.MSMW,0.0264997474948834
0.25,95,1,MSM.MSMW,0.0290482752586565
0.25,95,2,MSM.MSMW,0.0305234969310614
0.25,97,2,MSM.MSMW,0.0355777584708948
0.25,97,3,MSM.MSMW,0.0258467877161883
0.25,97,4,MSM.MSMW,0.0171509141760858
0.25,98,3,MSM.MSMW,0.0272609450168046
0.25,98,4,MSM.MSMW,0.0371701042359725
0.25,100,1,MSM.MSMW,0.0266660461653015
0.25,100,2,MSM.MSMW,0.0212106673063851
0.25,100,3,MSM.MSMW,0.0238486092111263
0.25,100,4,MSM.MSMW,0.0288463954569439
0.25,101,2,MSM.MSMW,0.0209614425793584
0.25,101,4,MSM.MSMW,0.033673247993057
0.25,102,3,MSM.MSMW,0.024984927046907
0.25,103,2,MSM.MSMW,0.0334617682813755
0.25,104,1,MSM.MSMW,0.0291695581771917
0.25,105,2,MSM.MSMW,0.028847481021394
0.25,105,3,MSM.MSMW,0.0376578306136011
0.25,105,4,MSM.MSMW,0.0321295688334427
0.25,106,2,MSM.MSMW,0.0268240343347639
0.25,107,2,MSM.MSMW,0.0385506531920138
0.25,107,4,MSM.MSMW,0.0345066199197305
0.25,108,3,MSM.MSMW,0.0277514833883591
0.25,109,2,MSM.MSMW,0.0278577825108308
0.25,110,1,MSM.MSMW,0.0293600788650293
0.25,110,2,MSM.MSMW,0.0305871798705598
0.25,110,4,MSM.MSMW,0.0217197873651068
0.25,111,3,MSM.MSMW,0.0268450916190437
0.25,111,4,MSM.MSMW,0.0314735964180676
0.25,112,1,MSM.MSMW,0.0393755078923391
0.25,112,3,MSM.MSMW,0.031528635116598
0.25,113,2,MSM.MSMW,0.0222052615259856
0.25,114,1,MSM.MSMW,0.0261460413653788
0.25,115,1,MSM.MSMW,0.0309283120127692
0.25,115,2,MSM.MSMW,0.0295587363428474
0.25,115,3,MSM.MSMW,0.0333760948420773
0.25,116,1,MSM.MSMW,0.0447951200106086
0.25,117,3,MSM.MSMW,0.0284156993317977
0.25,118,1,MSM.MSMW,0.0344782608695652
0.25,118,2,MSM.MSMW,0.0302440749911567
0.25,120,2,MSM.MSMW,0.0242435415850482
0.25,120,3,MSM.MSMW,0.0226910122318737
0.25,122,1,MSM.MSMW,0.030487677199154
0.25,122,2,MSM.MSMW,0.0380894273511723
0.25,123,1,MSM.MSMW,0.0262663740639352
0.25,123,3,MSM.MSMW,0.0351645072243913
0.25,124,3,MSM.MSMW,0.0310639183843431
0.25,124,4,MSM.MSMW,0.0179359362701838
0.25,126,1,MSM.MSMW,0.0334511887875002
0.25,126,2,MSM.MSMW,0.0181347150259067
0.25,126,3,MSM.MSMW,0.0375328146063429
0.25,127,2,MSM.MSMW,0.0299986301995342
0.25,127,3,MSM.MSMW,0.0285394915213927
0.25,128,2,MSM.MSMW,0.0374396680048716
0.25,128,3,MSM.MSMW,0.0329307697596076
0.25,128,4,MSM.MSMW,0.0160856508682595
0.25,129,2,MSM.MSMW,0.0343812264777507
0.25,129,3,MSM.MSMW,0.0258125462762019
0.25,131,2,MSM.MSMW,0.0263795368697651
0.25,131,4,MSM.MSMW,0.0258239438184767
0.25,132,2,MSM.MSMW,0.0257749541636464
0.25,132,3,MSM.MSMW,0.0240420913552283
0.25,134,1,MSM.MSMW,0.0301980521602719
0.25,134,2,MSM.MSMW,0.027805406361205
0.25,134,3,MSM.MSMW,0.02803738317757
0.25,135,1,MSM.MSMW,0.0299192229787441
0.25,135,2,MSM.MSMW,0.0359702440351991
0.25,135,4,MSM.MSMW,0.0185091491694072
0.25,137,1,MSM.MSMW,0.0297061752988047
0.25,137,4,MSM.MSMW,0.0303285164513087
0.25,138,1,MSM.MSMW,0.0340374145482827
0.25,138,4,MSM.MSMW,0.0276370008999194
0.25,139,1,MSM.MSMW,0.0331010817483731
0.25,139,3,MSM.MSMW,0.0113876761038844
0.25,139,4,MSM.MSMW,0.0188433617969594
0.25,140,2,MSM.MSMW,0.0417786765975287
0.25,140,3,MSM.MSMW,0.030332422184992502
0.25,141,4,MSM.MSMW,0.0200709143655313
0.25,142,4,MSM.MSMW,0.0322362641075893
0.25,143,2,MSM.MSMW,0.0270133804594799
0.25,143,3,MSM.MSMW,0.0239638860874994
0.25,144,4,MSM.MSMW,0.0279477719108322
0.25,145,1,MSM.MSMW,0.0176820208023774
0.25,145,2,MSM.MSMW,0.0277077497665732
0.25,146,2,MSM.MSMW,0.0377882044296453
0.25,147,3,MSM.MSMW,0.0277149183638708
0.25,148,3,MSM.MSMW,0.0191876040837013
0.25,148,4,MSM.MSMW,0.021711486836528
0.25,150,3,MSM.MSMW,0.0283445779167352
0.25,151,1,MSM.MSMW,0.0140134813238051
0.25,151,2,MSM.MSMW,0.0237360550676477
0.25,151,3,MSM.MSMW,0.0254931714719271
0.25,152,2,MSM.MSMW,0.0381111855324849
0.25,152,4,MSM.MSMW,0.0307307223086954
0.25,153,1,MSM.MSMW,0.0159213689045431
0.25,153,2,MSM.MSMW,0.0300213960952126
0.25,153,4,MSM.MSMW,0.0342372526437022
0.25,154,2,MSM.MSMW,0.0266452398849174
0.25,154,4,MSM.MSMW,0.0324147140949374
0.25,155,1,MSM.MSMW,0.0385550538381382
0.25,155,2,MSM.MSMW,0.0308525615023026
0.25,155,4,MSM.MSMW,0.0331066968848597
0.25,156,2,MSM.MSMW,0.0315299511145416
0.25,156,3,MSM.MSMW,0.0196707967803201
0.25,156,4,MSM.MSMW,0.0347986224050511
0.25,157,2,MSM.MSMW,0.0324709150894252
0.25,157,3,MSM.MSMW,0.0349177645741841
0.25,158,3,MSM.MSMW,0.0225807947326934
0.25,159,1,MSM.MSMW,0.0413759463872924
0.25,159,3,MSM.MSMW,0.0296259633741073
0.25,160,1,MSM.MSMW,0.0180646524403126
0.25,160,2,MSM.MSMW,0.0270927157051969
0.25,160,3,MSM.MSMW,0.0392202662816129
0.25,160,4,MSM.MSMW,0.0348748223461244
0.25,161,2,MSM.MSMW,0.0260033782980039
0.25,161,4,MSM.MSMW,0.0357937485148942
0.25,162,3,MSM.MSMW,0.0293235323333664
0.25,163,4,MSM.MSMW,0.0243965679803884
0.25,164,2,MSM.MSMW,0.021670552736250102
0.25,164,4,MSM.MSMW,0.0332513416815742
0.25,165,3,MSM.MSMW,0.0280898876404494
0.25,165,4,MSM.MSMW,0.0302065283566711
0.25,166,2,MSM.MSMW,0.0313179145791869
0.25,167,3,MSM.MSMW,0.0265482589390044
0.25,168,2,MSM.MSMW,0.028239410221167
0.25,168,3,MSM.MSMW,0.0429500525875206
0.25,169,1,MSM.MSMW,0.0261837631644414
0.25,169,3,MSM.MSMW,0.0268968881912479
0.25,170,1,MSM.MSMW,0.0276606547605907
0.25,171,2,MSM.MSMW,0.0391639902209865
0.25,171,4,MSM.MSMW,0.0188286883207884
0.25,172,2,MSM.MSMW,0.0247057243879514
0.25,172,3,MSM.MSMW,0.0194141134289439
0.25,172,4,MSM.MSMW,0.022099447513812102
0.25,173,2,MSM.MSMW,0.0329054507136698
0.25,173,3,MSM.MSMW,0.034321045263649
0.25,174,3,MSM.MSMW,0.0308784133101471
0.25,174,4,MSM.MSMW,0.031860652901142
0.25,175,3,MSM.MSMW,0.0325952651608758
0.25,176,1,MSM.MSMW,0.0321211579699785
0.25,176,2,MSM.MSMW,0.025328560219694
0.25,176,3,MSM.MSMW,0.024460007992092
0.25,177,1,MSM.MSMW,0.0195187364970572
0.25,177,2,MSM.MSMW,0.0332143296811522
0.25,178,1,MSM.MSMW,0.02520197486535
0.25,179,3,MSM.MSMW,0.0261507642729608
0.25,179,4,MSM.MSMW,0.0203497335153944
0.25,180,1,MSM.MSMW,0.0278953679007512
0.25,180,4,MSM.MSMW,0.0170458172841607
0.25,181,4,MSM.MSMW,0.0329172221548903
0.25,182,1,MSM.MSMW,0.0162684636852494
