day,day_post_burnin,WSM_prevalence,WSM_hi_prevalence,MSW_prevalence,MSW_hi_prevalence,MSM_prevalence,MSM_hi_prevalence,MSMW_prevalence,MSMW_hi_prevalence,p_msmw_w,replicate
12400,400,0.0437894736842105,0.5302013422818792,0.0311578947368421,0.4307692307692308,0.09,0.3863636363636363,0.09,0.4666666666666667,0.05,2
12500,500,0.0421052631578947,0.4496644295302013,0.0309473684210526,0.3923076923076923,0.13,0.5454545454545454,0.105,0.4666666666666667,0.05,2
12600,600,0.0469473684210526,0.5234899328859061,0.036,0.4538461538461538,0.1466666666666666,0.6590909090909091,0.105,0.4,0.05,2
12700,700,0.0458947368421052,0.4899328859060403,0.0368421052631578,0.4076923076923077,0.1133333333333333,0.4545454545454545,0.105,0.3333333333333333,0.05,2
12800,800,0.0368421052631578,0.3892617449664429,0.0273684210526315,0.3076923076923077,0.1,0.5227272727272727,0.145,0.6,0.05,2
12900,900,0.0469473684210526,0.5100671140939598,0.0372631578947368,0.4076923076923077,0.1566666666666666,0.6590909090909091,0.15,0.6,0.05,2
13000,1000,0.0446315789473684,0.5033557046979866,0.0303157894736842,0.4230769230769231,0.1366666666666666,0.6136363636363636,0.155,0.6333333333333333,0.05,2
13100,1100,0.0389473684210526,0.3892617449664429,0.0292631578947368,0.3846153846153846,0.1066666666666666,0.3863636363636363,0.09,0.3,0.05,2
13200,1200,0.0381052631578947,0.4697986577181208,0.0286315789473684,0.3769230769230769,0.1233333333333333,0.5454545454545454,0.105,0.3666666666666666,0.05,2
13300,1300,0.0412631578947368,0.436241610738255,0.0307368421052631,0.4,0.1066666666666666,0.4772727272727273,0.095,0.3666666666666666,0.05,2
13400,1400,0.0383157894736842,0.4429530201342282,0.0290526315789473,0.4076923076923077,0.1166666666666666,0.5,0.115,0.5666666666666667,0.05,2
13500,1500,0.0383157894736842,0.4496644295302013,0.0305263157894736,0.3538461538461538,0.16,0.7045454545454546,0.135,0.6,0.05,2
13600,1600,0.0402105263157894,0.4765100671140939,0.0303157894736842,0.3538461538461538,0.13,0.5454545454545454,0.115,0.4666666666666667,0.05,2
13700,1700,0.039578947368421,0.5167785234899329,0.0296842105263157,0.3769230769230769,0.1133333333333333,0.4545454545454545,0.105,0.4333333333333333,0.05,2
13800,1800,0.0391578947368421,0.4765100671140939,0.031578947368421,0.4153846153846154,0.13,0.6590909090909091,0.14,0.6,0.05,2
13900,1900,0.0408421052631578,0.5033557046979866,0.0307368421052631,0.3538461538461538,0.1166666666666666,0.4545454545454545,0.095,0.4333333333333333,0.05,2
14000,2000,0.0456842105263157,0.4966442953020134,0.0309473684210526,0.3461538461538461,0.1166666666666666,0.4545454545454545,0.135,0.5666666666666667,0.05,2
14100,2100,0.0387368421052631,0.4161073825503356,0.0301052631578947,0.3846153846153846,0.14,0.6590909090909091,0.085,0.4,0.05,2
14200,2200,0.0408421052631578,0.4161073825503356,0.031578947368421,0.4153846153846154,0.1166666666666666,0.4772727272727273,0.09,0.4666666666666667,0.05,2
14300,2300,0.0397894736842105,0.4563758389261745,0.0341052631578947,0.4076923076923077,0.1333333333333333,0.6363636363636364,0.09,0.4333333333333333,0.05,2
14400,2400,0.0372631578947368,0.4295302013422818,0.0277894736842105,0.3615384615384615,0.12,0.5454545454545454,0.075,0.3333333333333333,0.05,2
14500,2500,0.0385263157894736,0.4563758389261745,0.0282105263157894,0.3615384615384615,0.1133333333333333,0.5909090909090909,0.1,0.5333333333333333,0.05,2
14600,2600,0.039578947368421,0.4832214765100671,0.0311578947368421,0.3923076923076923,0.0866666666666666,0.4545454545454545,0.095,0.4333333333333333,0.05,2
14700,2700,0.0402105263157894,0.4966442953020134,0.0347368421052631,0.4230769230769231,0.1066666666666666,0.5681818181818182,0.095,0.4,0.05,2
14800,2800,0.0381052631578947,0.4496644295302013,0.0324210526315789,0.3692307692307692,0.11,0.5454545454545454,0.115,0.5666666666666667,0.05,2
14900,2900,0.0410526315789473,0.4832214765100671,0.0317894736842105,0.4615384615384615,0.11,0.5909090909090909,0.1,0.4666666666666667,0.05,2
15000,3000,0.0389473684210526,0.4295302013422818,0.0282105263157894,0.4230769230769231,0.1033333333333333,0.5,0.115,0.3333333333333333,0.05,2
15100,3100,0.0385263157894736,0.4697986577181208,0.0326315789473684,0.4307692307692308,0.1266666666666666,0.5227272727272727,0.11,0.4333333333333333,0.05,2
15200,3200,0.0397894736842105,0.5167785234899329,0.0305263157894736,0.3846153846153846,0.11,0.5454545454545454,0.12,0.4333333333333333,0.05,2
15300,3300,0.0391578947368421,0.4228187919463087,0.0298947368421052,0.3846153846153846,0.1266666666666666,0.5454545454545454,0.13,0.4666666666666667,0.05,2
15400,3400,0.039578947368421,0.4630872483221476,0.0313684210526315,0.4153846153846154,0.12,0.5,0.105,0.5333333333333333,0.05,2
15500,3500,0.0389473684210526,0.4228187919463087,0.0307368421052631,0.3538461538461538,0.1,0.3863636363636363,0.075,0.2666666666666666,0.05,2
15600,3600,0.0357894736842105,0.4563758389261745,0.0273684210526315,0.3461538461538461,0.1166666666666666,0.5227272727272727,0.12,0.5666666666666667,0.05,2
12000,0,0.0402105263157894,0.4873949579831932,0.0307368421052631,0.3006535947712418,0.1166666666666666,0.4642857142857143,0.09,0.5454545454545454,0.05,4
12100,100,0.0418947368421052,0.5798319327731093,0.0351578947368421,0.4117647058823529,0.1466666666666666,0.5714285714285714,0.09,0.5909090909090909,0.05,4
12200,200,0.0406315789473684,0.5546218487394958,0.0334736842105263,0.3790849673202614,0.14,0.4285714285714285,0.07,0.4090909090909091,0.05,4
12300,300,0.0387368421052631,0.5126050420168067,0.0317894736842105,0.3660130718954248,0.1466666666666666,0.5357142857142857,0.085,0.3636363636363636,0.05,4
12400,400,0.04,0.4705882352941176,0.0286315789473684,0.3464052287581699,0.15,0.5178571428571429,0.11,0.5909090909090909,0.05,4
12500,500,0.0372631578947368,0.5042016806722689,0.0284210526315789,0.3464052287581699,0.1533333333333333,0.5535714285714286,0.09,0.4090909090909091,0.05,4
12600,600,0.0385263157894736,0.4285714285714285,0.0332631578947368,0.457516339869281,0.1,0.3214285714285714,0.07,0.4090909090909091,0.05,4
12700,700,0.0370526315789473,0.5210084033613446,0.0282105263157894,0.3725490196078431,0.1266666666666666,0.5357142857142857,0.1,0.5909090909090909,0.05,4
12800,800,0.04,0.5378151260504201,0.0265263157894736,0.3006535947712418,0.11,0.4642857142857143,0.07,0.4545454545454545,0.05,4
12900,900,0.0364210526315789,0.4285714285714285,0.0309473684210526,0.3333333333333333,0.0966666666666666,0.375,0.06,0.2727272727272727,0.05,4
13000,1000,0.0387368421052631,0.4789915966386555,0.0288421052631578,0.2875816993464052,0.1366666666666666,0.5357142857142857,0.11,0.5454545454545454,0.05,4
13100,1100,0.0364210526315789,0.5126050420168067,0.0311578947368421,0.3725490196078431,0.1366666666666666,0.4821428571428571,0.11,0.5,0.05,4
13200,1200,0.0364210526315789,0.5042016806722689,0.0277894736842105,0.4052287581699346,0.13,0.4464285714285714,0.055,0.3181818181818182,0.05,4
13300,1300,0.0338947368421052,0.4873949579831932,0.027578947368421,0.3725490196078431,0.1566666666666666,0.5714285714285714,0.105,0.5909090909090909,0.05,4
13400,1400,0.0404210526315789,0.5126050420168067,0.0298947368421052,0.326797385620915,0.1466666666666666,0.5357142857142857,0.08,0.5454545454545454,0.05,4
13500,1500,0.0368421052631578,0.4789915966386555,0.0267368421052631,0.3464052287581699,0.1,0.3928571428571428,0.085,0.5,0.05,4
13600,1600,0.0381052631578947,0.5630252100840336,0.0330526315789473,0.457516339869281,0.09,0.2678571428571428,0.08,0.4545454545454545,0.05,4
13700,1700,0.0412631578947368,0.5210084033613446,0.031578947368421,0.3986928104575163,0.1633333333333333,0.5535714285714286,0.12,0.5,0.05,4
13800,1800,0.0444210526315789,0.5630252100840336,0.0330526315789473,0.3986928104575163,0.1433333333333333,0.5357142857142857,0.08,0.3636363636363636,0.05,4
13900,1900,0.0374736842105263,0.5294117647058824,0.0332631578947368,0.392156862745098,0.1333333333333333,0.5,0.095,0.4545454545454545,0.05,4
14000,2000,0.0381052631578947,0.5294117647058824,0.028,0.3006535947712418,0.1166666666666666,0.4464285714285714,0.085,0.5,0.05,4
14100,2100,0.0338947368421052,0.4285714285714285,0.0273684210526315,0.2549019607843137,0.1133333333333333,0.4107142857142857,0.075,0.4090909090909091,0.05,4
14200,2200,0.0362105263157894,0.4453781512605042,0.0284210526315789,0.326797385620915,0.1366666666666666,0.5,0.1,0.5909090909090909,0.05,4
14300,2300,0.0414736842105263,0.5294117647058824,0.0307368421052631,0.326797385620915,0.14,0.5357142857142857,0.13,0.5909090909090909,0.05,4
14400,2400,0.0408421052631578,0.5042016806722689,0.027578947368421,0.3137254901960784,0.1233333333333333,0.4821428571428571,0.12,0.6818181818181818,0.05,4
14500,2500,0.0421052631578947,0.5882352941176471,0.0313684210526315,0.4117647058823529,0.13,0.5892857142857143,0.08,0.3636363636363636,0.05,4
14600,2600,0.0368421052631578,0.4789915966386555,0.0263157894736842,0.3137254901960784,0.11,0.4642857142857143,0.095,0.5,0.05,4
14700,2700,0.0294736842105263,0.4285714285714285,0.0223157894736842,0.2941176470588235,0.1,0.4464285714285714,0.055,0.3636363636363636,0.05,4
14800,2800,0.0389473684210526,0.4369747899159664,0.0286315789473684,0.4183006535947712,0.1033333333333333,0.4464285714285714,0.075,0.4090909090909091,0.05,4
14900,2900,0.0362105263157894,0.4705882352941176,0.0286315789473684,0.3856209150326797,0.1233333333333333,0.5357142857142857,0.095,0.5,0.05,4
15000,3000,0.0351578947368421,0.453781512605042,0.0284210526315789,0.3464052287581699,0.1266666666666666,0.5178571428571429,0.105,0.5,0.05,4
15100,3100,0.0418947368421052,0.6050420168067226,0.0332631578947368,0.3790849673202614,0.1133333333333333,0.4464285714285714,0.09,0.4545454545454545,0.05,4
15200,3200,0.0378947368421052,0.4201680672268907,0.0309473684210526,0.3660130718954248,0.1166666666666666,0.4107142857142857,0.105,0.5,0.05,4
15300,3300,0.0366315789473684,0.4285714285714285,0.0271578947368421,0.3202614379084967,0.1366666666666666,0.4821428571428571,0.1,0.5,0.05,4
15400,3400,0.036,0.4789915966386555,0.0301052631578947,0.3529411764705882,0.1366666666666666,0.5357142857142857,0.045,0.2272727272727272,0.05,4
15500,3500,0.0313684210526315,0.3865546218487395,0.0221052631578947,0.261437908496732,0.07,0.2857142857142857,0.065,0.3636363636363636,0.05,4
15600,3600,0.0353684210526315,0.4705882352941176,0.0277894736842105,0.3006535947712418,0.0966666666666666,0.4285714285714285,0.065,0.3181818181818182,0.05,4
12000,0,0.0364210526315789,0.4469696969696969,0.0286315789473684,0.3227848101265823,0.0866666666666666,0.46875,0.055,0.3225806451612903,0.05,5
12100,100,0.04,0.4772727272727273,0.0309473684210526,0.379746835443038,0.11,0.6875,0.09,0.4838709677419355,0.05,5
12200,200,0.0389473684210526,0.4924242424242424,0.0322105263157894,0.3354430379746835,0.0833333333333333,0.34375,0.065,0.3870967741935484,0.05,5
12300,300,0.0414736842105263,0.4318181818181818,0.0332631578947368,0.3670886075949367,0.0966666666666666,0.53125,0.085,0.4193548387096774,0.05,5
12400,400,0.0433684210526315,0.553030303030303,0.0338947368421052,0.3987341772151899,0.09,0.46875,0.065,0.3225806451612903,0.05,5
12500,500,0.0437894736842105,0.5,0.0328421052631578,0.430379746835443,0.0866666666666666,0.53125,0.065,0.2903225806451613,0.05,5
12600,600,0.0456842105263157,0.5606060606060606,0.0305263157894736,0.379746835443038,0.09,0.5625,0.08,0.4193548387096774,0.05,5
12700,700,0.0450526315789473,0.5606060606060606,0.0326315789473684,0.4240506329113924,0.08,0.46875,0.085,0.4516129032258064,0.05,5
12800,800,0.0414736842105263,0.4924242424242424,0.0317894736842105,0.3924050632911392,0.0866666666666666,0.5625,0.1,0.5161290322580645,0.05,5
12900,900,0.0418947368421052,0.5151515151515151,0.0332631578947368,0.3987341772151899,0.07,0.375,0.1,0.5483870967741935,0.05,5
13000,1000,0.0446315789473684,0.5151515151515151,0.0332631578947368,0.379746835443038,0.07,0.40625,0.085,0.4516129032258064,0.05,5
13100,1100,0.0416842105263157,0.5075757575757576,0.031578947368421,0.3037974683544304,0.0833333333333333,0.4375,0.08,0.4193548387096774,0.05,5
13200,1200,0.0389473684210526,0.4469696969696969,0.0294736842105263,0.310126582278481,0.0933333333333333,0.53125,0.07,0.3548387096774194,0.05,5
13300,1300,0.0423157894736842,0.4545454545454545,0.0296842105263157,0.3291139240506329,0.1133333333333333,0.59375,0.09,0.3548387096774194,0.05,5
13400,1400,0.0345263157894736,0.4318181818181818,0.0256842105263157,0.3037974683544304,0.09,0.53125,0.05,0.1935483870967742,0.05,5
13500,1500,0.0372631578947368,0.4924242424242424,0.0258947368421052,0.2974683544303797,0.0933333333333333,0.5,0.07,0.2903225806451613,0.05,5
13600,1600,0.0418947368421052,0.4924242424242424,0.0311578947368421,0.3481012658227848,0.1033333333333333,0.625,0.065,0.2580645161290322,0.05,5
13700,1700,0.0423157894736842,0.4924242424242424,0.0311578947368421,0.3164556962025316,0.1166666666666666,0.53125,0.105,0.6129032258064516,0.05,5
13800,1800,0.0383157894736842,0.4393939393939394,0.0294736842105263,0.2911392405063291,0.0966666666666666,0.5625,0.09,0.4193548387096774,0.05,5
13900,1900,0.0414736842105263,0.5,0.0307368421052631,0.3860759493670886,0.08,0.375,0.105,0.4838709677419355,0.05,5
14000,2000,0.04,0.4621212121212121,0.0296842105263157,0.3481012658227848,0.0866666666666666,0.4375,0.105,0.4516129032258064,0.05,5
14100,2100,0.0372631578947368,0.4696969696969697,0.0296842105263157,0.3354430379746835,0.1,0.53125,0.09,0.3548387096774194,0.05,5
14200,2200,0.0378947368421052,0.4469696969696969,0.0269473684210526,0.3417721518987341,0.0933333333333333,0.46875,0.1,0.4193548387096774,0.05,5
14300,2300,0.0444210526315789,0.4621212121212121,0.0305263157894736,0.3481012658227848,0.1,0.59375,0.09,0.4193548387096774,0.05,5
14400,2400,0.0410526315789473,0.4545454545454545,0.0305263157894736,0.3544303797468354,0.09,0.53125,0.085,0.4193548387096774,0.05,5
14500,2500,0.0429473684210526,0.5227272727272727,0.0284210526315789,0.3227848101265823,0.11,0.53125,0.11,0.5161290322580645,0.05,5
14600,2600,0.0404210526315789,0.4469696969696969,0.0288421052631578,0.3481012658227848,0.1166666666666666,0.46875,0.11,0.4838709677419355,0.05,5
14700,2700,0.0421052631578947,0.4924242424242424,0.0317894736842105,0.3734177215189873,0.1033333333333333,0.59375,0.095,0.2903225806451613,0.05,5
14800,2800,0.0423157894736842,0.5,0.0336842105263157,0.360759493670886,0.0733333333333333,0.375,0.075,0.2903225806451613,0.05,5
14900,2900,0.0484210526315789,0.5606060606060606,0.0393684210526315,0.430379746835443,0.0866666666666666,0.4375,0.095,0.3870967741935484,0.05,5
15000,3000,0.044,0.4545454545454545,0.0351578947368421,0.3924050632911392,0.1033333333333333,0.5,0.145,0.5806451612903226,0.05,5
15100,3100,0.0494736842105263,0.5303030303030303,0.0374736842105263,0.4240506329113924,0.1033333333333333,0.5625,0.11,0.4838709677419355,0.05,5
15200,3200,0.0423157894736842,0.5227272727272727,0.0317894736842105,0.3924050632911392,0.1333333333333333,0.71875,0.14,0.6451612903225806,0.05,5
15300,3300,0.043578947368421,0.4924242424242424,0.0301052631578947,0.379746835443038,0.08,0.34375,0.11,0.5483870967741935,0.05,5
15400,3400,0.039578947368421,0.4090909090909091,0.0284210526315789,0.360759493670886,0.1066666666666666,0.53125,0.105,0.5161290322580645,0.05,5
15500,3500,0.0393684210526315,0.4242424242424242,0.0309473684210526,0.3544303797468354,0.0566666666666666,0.34375,0.03,0.1290322580645161,0.05,5
15600,3600,0.0427368421052631,0.5075757575757576,0.0338947368421052,0.3924050632911392,0.08,0.46875,0.09,0.3870967741935484,0.05,5
12000,0,0.0349473684210526,0.38,0.0263157894736842,0.3481481481481481,0.1,0.4166666666666667,0.11,0.4230769230769231,0.05,6
12100,100,0.0437894736842105,0.4666666666666667,0.0324210526315789,0.4444444444444444,0.1166666666666666,0.5625,0.105,0.4615384615384615,0.05,6
12200,200,0.0372631578947368,0.3866666666666666,0.0273684210526315,0.3851851851851852,0.13,0.5416666666666666,0.135,0.7307692307692307,0.05,6
12300,300,0.0416842105263157,0.4333333333333333,0.0284210526315789,0.4074074074074074,0.0966666666666666,0.4166666666666667,0.105,0.5384615384615384,0.05,6
12400,400,0.0343157894736842,0.3466666666666667,0.0246315789473684,0.3333333333333333,0.0966666666666666,0.375,0.095,0.5769230769230769,0.05,6
12500,500,0.0324210526315789,0.36,0.0267368421052631,0.3185185185185185,0.1233333333333333,0.5833333333333334,0.115,0.6153846153846154,0.05,6
12600,600,0.035578947368421,0.38,0.0288421052631578,0.3481481481481481,0.1466666666666666,0.6041666666666666,0.09,0.5,0.05,6
12700,700,0.0376842105263157,0.42,0.0286315789473684,0.3333333333333333,0.1333333333333333,0.5,0.1,0.5,0.05,6
12800,800,0.0385263157894736,0.4133333333333333,0.0265263157894736,0.4,0.1033333333333333,0.4166666666666667,0.06,0.2692307692307692,0.05,6
12900,900,0.0410526315789473,0.4533333333333333,0.0263157894736842,0.3777777777777777,0.13,0.5625,0.115,0.6538461538461539,0.05,6
13000,1000,0.0387368421052631,0.4,0.0294736842105263,0.4222222222222222,0.1433333333333333,0.6041666666666666,0.08,0.5,0.05,6
13100,1100,0.043578947368421,0.46,0.0301052631578947,0.437037037037037,0.1333333333333333,0.5625,0.1,0.4230769230769231,0.05,6
13200,1200,0.0372631578947368,0.4133333333333333,0.0277894736842105,0.3555555555555555,0.1566666666666666,0.5833333333333334,0.09,0.5384615384615384,0.05,6
13300,1300,0.0406315789473684,0.4333333333333333,0.0303157894736842,0.3259259259259259,0.12,0.4791666666666667,0.1,0.5384615384615384,0.05,6
13400,1400,0.0406315789473684,0.4266666666666667,0.0345263157894736,0.4296296296296296,0.1333333333333333,0.4375,0.09,0.4615384615384615,0.05,6
13500,1500,0.0372631578947368,0.3666666666666666,0.0250526315789473,0.3407407407407407,0.1333333333333333,0.4583333333333333,0.11,0.5769230769230769,0.05,6
13600,1600,0.0391578947368421,0.46,0.0290526315789473,0.3555555555555555,0.16,0.5208333333333334,0.115,0.5,0.05,6
13700,1700,0.0433684210526315,0.4733333333333333,0.0313684210526315,0.4296296296296296,0.1166666666666666,0.4375,0.15,0.8076923076923077,0.05,6
13800,1800,0.0444210526315789,0.46,0.032,0.3703703703703703,0.16,0.5416666666666666,0.125,0.5769230769230769,0.05,6
13900,1900,0.0437894736842105,0.4733333333333333,0.0303157894736842,0.4074074074074074,0.1366666666666666,0.4583333333333333,0.1,0.4230769230769231,0.05,6
14000,2000,0.0458947368421052,0.4533333333333333,0.0349473684210526,0.4592592592592592,0.1166666666666666,0.4791666666666667,0.07,0.2307692307692307,0.05,6
14100,2100,0.0414736842105263,0.44,0.0347368421052631,0.4296296296296296,0.13,0.5833333333333334,0.09,0.5,0.05,6
14200,2200,0.0461052631578947,0.5266666666666666,0.0332631578947368,0.4814814814814814,0.1433333333333333,0.5833333333333334,0.12,0.5384615384615384,0.05,6
14300,2300,0.047578947368421,0.46,0.0313684210526315,0.3925925925925926,0.1033333333333333,0.4375,0.105,0.5384615384615384,0.05,6
14400,2400,0.0454736842105263,0.4466666666666666,0.0290526315789473,0.4074074074074074,0.1033333333333333,0.3958333333333333,0.1,0.5,0.05,6
14500,2500,0.0442105263157894,0.46,0.0313684210526315,0.437037037037037,0.13,0.5833333333333334,0.115,0.5384615384615384,0.05,6
14600,2600,0.0402105263157894,0.38,0.0317894736842105,0.4222222222222222,0.1133333333333333,0.5625,0.125,0.4615384615384615,0.05,6
14700,2700,0.0416842105263157,0.4533333333333333,0.0294736842105263,0.3851851851851852,0.0866666666666666,0.3333333333333333,0.115,0.3846153846153846,0.05,6
14800,2800,0.0381052631578947,0.42,0.0317894736842105,0.3703703703703703,0.12,0.4375,0.095,0.4615384615384615,0.05,6
14900,2900,0.0368421052631578,0.4266666666666667,0.0301052631578947,0.4,0.15,0.6666666666666666,0.12,0.6153846153846154,0.05,6
15000,3000,0.0351578947368421,0.4133333333333333,0.0288421052631578,0.3925925925925926,0.1033333333333333,0.4375,0.125,0.6153846153846154,0.05,6
15100,3100,0.0404210526315789,0.4666666666666667,0.0294736842105263,0.4222222222222222,0.1166666666666666,0.4791666666666667,0.095,0.3846153846153846,0.05,6
15200,3200,0.0437894736842105,0.5266666666666666,0.0307368421052631,0.4222222222222222,0.1133333333333333,0.4791666666666667,0.115,0.5,0.05,6
15300,3300,0.0404210526315789,0.4,0.0324210526315789,0.4148148148148148,0.11,0.4583333333333333,0.13,0.5,0.05,6
15400,3400,0.0376842105263157,0.4333333333333333,0.0301052631578947,0.3777777777777777,0.13,0.5,0.115,0.5769230769230769,0.05,6
15500,3500,0.0416842105263157,0.3866666666666666,0.0269473684210526,0.3333333333333333,0.0833333333333333,0.3125,0.125,0.5,0.05,6
15600,3600,0.0389473684210526,0.4466666666666666,0.0298947368421052,0.4074074074074074,0.1233333333333333,0.5625,0.13,0.5769230769230769,0.05,6
12000,0,0.0397894736842105,0.4507042253521127,0.0317894736842105,0.3918918918918919,0.13,0.4782608695652174,0.125,0.5882352941176471,0.05,12
